# 23 directories
# dir   1  /btl
# dir   2  /btl/char
# dir   3  /btl/common
# dir   4  /btl/cut_in
# dir   5  /btl/debug
# dir   6  /btl/eff
# dir   7  /btl/magic
# dir   8  /btl/map
# dir   9  /btl/prm
# dir  10  /fc
# dir  11  /item
# dir  12  /item/icon
# dir  13  /m
# dir  14  /m/misc
# dir  15  /m/misc/2D
# dir  16  /m/misc/etc
# dir  17  /menu
# dir  18  /menu/monsterbook
# dir  19  /menu/spirlink
# dir  20  /movie
# dir  21  /s
# dir  22  /s/lvd
# dir  23  /title
# fat_id	start	end	size	path
572	140632064	140650115	18051	/s/C6607
573	140650496	140654653	4157	/s/C6608
574	140655104	140664107	9003	/s/C6701
575	140664320	140678580	14260	/s/C6702
576	140678656	140689785	11129	/s/C6703
577	140689920	140700533	10613	/s/C6704
578	140700672	140718678	18006	/s/C6705
579	140719104	140723368	4264	/s/C6706
580	140723712	140753923	30211	/s/C6707
581	140754432	140775921	21489	/s/C6801
582	140775936	140807396	31460	/s/C6802
583	140807680	140832784	25104	/s/C6803
584	140833280	140859750	26470	/s/C6804
585	140859904	140890119	30215	/s/C6805
586	140890624	140922333	31709	/s/C6806
587	140922368	140956730	34362	/s/C6807
588	140957184	140984696	27512	/s/C6808
589	140984832	141007581	22749	/s/C6901
590	141007872	141032912	25040	/s/C6902
591	141032960	141063145	30185	/s/C6903
592	141063168	141093078	29910	/s/C6904
593	141093376	141121190	27814	/s/C6905
594	141121536	141155541	34005	/s/C7001
595	141155840	141177880	22040	/s/C7002
596	141178368	141211359	32991	/s/C7003
597	141211648	141244206	32558	/s/C7004
598	141244416	141283387	38971	/s/C7005
599	141283840	141325174	41334	/s/C7006
600	141325312	141340491	15179	/s/C7101
601	141340672	141364381	23709	/s/C7102
602	141364736	141383537	18801	/s/C7103
603	141383680	141416866	33186	/s/C7104
604	141416960	141441435	24475	/s/C7105
605	141441536	141473776	32240	/s/C7106
606	141473792	141488536	14744	/s/C7107
607	141488640	141520841	32201	/s/C7108
608	141520896	141539594	18698	/s/C7201
609	141539840	141566116	26276	/s/C7202
610	141566464	141586473	20009	/s/C7203
611	141586944	141608109	21165	/s/C7204
612	141608448	141628203	19755	/s/C7205
613	141628416	141655718	27302	/s/C7206
614	141656064	141672357	16293	/s/C7207
615	141672448	141705798	33350	/s/C7208
616	141706240	141715849	9609	/s/C7209
617	141715968	141743165	27197	/s/C7210
618	141743616	141767830	24214	/s/C7301
619	141768192	141773384	5192	/s/C7302
620	141773824	141781836	8012	/s/C7303
621	141782016	141806317	24301	/s/C7304
622	141806592	141832291	25699	/s/C7305
623	141832704	141863491	30787	/s/C7306
624	141863936	141870931	6995	/s/C7307
625	141871104	141888599	17495	/s/C7308
626	141889024	141919391	30367	/s/C7309
627	141919744	141933192	13448	/s/C7310
628	141933568	141955379	21811	/s/C7401
629	141955584	141964677	9093	/s/C7402
630	141964800	141985732	20932	/s/C7403
631	141985792	142021185	35393	/s/C7404
632	142021632	142046966	25334	/s/C7405
633	142047232	142074974	27742	/s/C7406
634	142075392	142097665	22273	/s/C7407
635	142097920	142128905	30985	/s/C7408
636	142129152	142137943	8791	/s/C7409
637	142138368	142172827	34459	/s/C7410
638	142173184	142183613	10429	/s/C7411
639	142183936	142200745	16809	/s/C7412
640	142200832	142210219	9387	/s/C7413
641	142210560	142218793	8233	/s/C7414
642	142219264	142249446	30182	/s/C7415
643	142249472	142270272	20800	/s/C7416
644	142270464	142296185	25721	/s/C7417
645	142296576	142325244	28668	/s/C7418
646	142325248	142328830	3582	/s/C7419
647	142328832	142330581	1749	/s/C7420
648	142330880	142333270	2390	/s/C7421
649	142333440	142361959	28519	/s/C7501
650	142362112	142378675	16563	/s/C7502
651	142379008	142387913	8905	/s/C7503
652	142388224	142416258	28034	/s/C7504
653	142416384	142440897	24513	/s/C7505
654	142440960	142466262	25302	/s/C7506
655	142466560	142474942	8382	/s/C7507
656	142475264	142498396	23132	/s/C7508
657	142498816	142521477	22661	/s/C7509
658	142521856	142539400	17544	/s/C7510
659	142539776	142574763	34987	/s/C7511
660	142575104	142582661	7557	/s/C7512
661	142582784	142598983	16199	/s/C7513
662	142599168	142621600	22432	/s/C7514
663	142621696	142639764	18068	/s/C7515
664	142640128	142646859	6731	/s/C7516
665	142647296	142673520	26224	/s/C7517
666	142673920	142694690	20770	/s/C7518
667	142694912	142705381	10469	/s/C7519
668	142705664	142707394	1730	/s/C7520
669	142707712	142711151	3439	/s/C7521
670	142711296	142733098	21802	/s/C7601
671	142733312	142755059	21747	/s/C7602
672	142755328	142767386	12058	/s/C7603
673	142767616	142786244	18628	/s/C7604
674	142786560	142810975	24415	/s/C7605
675	142811136	142835477	24341	/s/C7606
676	142835712	142858506	22794	/s/C7607
677	142858752	142889116	30364	/s/S000101
678	142889472	142919347	29875	/s/S000102
679	142919680	142945867	26187	/s/S000103
680	142946304	142974802	28498	/s/S000104
681	142974976	143015891	40915	/s/S000105
682	143015936	143043893	27957	/s/S000501
683	143044096	143086129	42033	/s/S000502
684	143086592	143129365	42773	/s/S000503
685	143129600	143145194	15594	/s/S000504
686	143145472	143163847	18375	/s/S000505
687	143163904	143190489	26585	/s/S010101
688	143190528	143196169	5641	/s/S010102
689	143196672	143221697	25025	/s/S010103
690	143221760	143233471	11711	/s/S010104
691	143233536	143266742	33206	/s/S010105
692	143266816	143301659	34843	/s/S010106
693	143302144	143332513	30369	/s/S010107
694	143332864	143351616	18752	/s/S010108
695	143351808	143378649	26841	/s/S010109
696	143378944	143406987	28043	/s/S010110
697	143407104	143435226	28122	/s/S010111
698	143435264	143448967	13703	/s/S010112
699	143449088	143464394	15306	/s/S010113
700	143464448	143467416	2968	/s/S010114
701	143467520	143492988	25468	/s/S010115
702	143493120	143517724	24604	/s/S010116
703	143518208	143548873	30665	/s/S010117
704	143548928	143581674	32746	/s/S010118
705	143581696	143609671	27975	/s/S010119
706	143609856	143636326	26470	/s/S010120
707	143636480	143645831	9351	/s/S010121
708	143646208	143667885	21677	/s/S010122
709	143668224	143687121	18897	/s/S010123
710	143687168	143726855	39687	/s/S010201
711	143727104	143742658	15554	/s/S010202
712	143742976	143770873	27897	/s/S010203
713	143771136	143791217	20081	/s/S010204
714	143791616	143824361	32745	/s/S010205
715	143824384	143838846	14462	/s/S010206
716	143839232	143877869	38637	/s/S010207
717	143878144	143908140	29996	/s/S010208
718	143908352	143931073	22721	/s/S010209
719	143931392	143969345	37953	/s/S010210
720	143969792	143980091	10299	/s/S010211
721	143980544	143997385	16841	/s/S010212
722	143997440	144027865	30425	/s/S010213
723	144028160	144051558	23398	/s/S010214
724	144051712	144075920	24208	/s/S010215
725	144076288	144097402	21114	/s/S010216
726	144097792	144127405	29613	/s/S010217
727	144127488	144149677	22189	/s/S010218
728	144150016	144173687	23671	/s/S010219
729	144174080	144197412	23332	/s/S010220
730	144197632	144202676	5044	/s/S010221
731	144202752	144209911	7159	/s/S010222
732	144209920	144223388	13468	/s/S010223
733	144223744	144255938	32194	/s/S010224
734	144256000	144282033	26033	/s/S010225
735	144282112	144288143	6031	/s/S010226
736	144288256	144315676	27420	/s/S010227
737	144315904	144320346	4442	/s/S010228
738	144320512	144342074	21562	/s/S010229
739	144342528	144353257	10729	/s/S010230
740	144353280	144383309	30029	/s/S010231
741	144383488	144408229	24741	/s/S010232
742	144408576	144429504	20928	/s/S010401
743	144429568	144448159	18591	/s/S010402
744	144448512	144463659	15147	/s/S010403
745	144463872	144477971	14099	/s/S010404
746	144478208	144490243	12035	/s/S010405
747	144490496	144510557	20061	/s/S010406
748	144510976	144542730	31754	/s/S010407
749	144543232	144571531	28299	/s/S010408
750	144571904	144606216	34312	/s/S010409
751	144606720	144635268	28548	/s/S010410
752	144635392	144655337	19945	/s/S010411
753	144655360	144672266	16906	/s/S010412
754	144672768	144706864	34096	/s/S010413
755	144707072	144720454	13382	/s/S010414
756	144720896	144738808	17912	/s/S010415
757	144738816	144748251	9435	/s/S010416
758	144748544	144765297	16753	/s/S010417
759	144765440	144794308	28868	/s/S010418
760	144794624	144816825	22201	/s/S010501
761	144817152	144835343	18191	/s/S010502
762	144835584	144851924	16340	/s/S010503
763	144851968	144874775	22807	/s/S010504
764	144875008	144908497	33489	/s/S010505
765	144908800	144924664	15864	/s/S010506
766	144924672	144946139	21467	/s/S010507
767	144946176	144980543	34367	/s/S010508
768	144980992	145012362	31370	/s/S010509
769	145012736	145016911	4175	/s/S010510
770	145017344	145023656	6312	/s/S010511
771	145024000	145033248	9248	/s/S010512
772	145033728	145063283	29555	/s/S010513
773	145063424	145079014	15590	/s/S010514
774	145079296	145098849	19553	/s/S010515
775	145099264	145109914	10650	/s/S010516
776	145110016	145128352	18336	/s/S010517
777	145128448	145141103	12655	/s/S010518
778	145141248	145152906	11658	/s/S010519
779	145153024	145174048	21024	/s/S010520
780	145174528	145209642	35114	/s/S010521
781	145209856	145237245	27389	/s/S010522
782	145237504	145260292	22788	/s/S010523
783	145260544	145277179	16635	/s/S010524
784	145277440	145278739	1299	/s/S010525
785	145278976	145305074	26098	/s/S010526
786	145305088	145319257	14169	/s/S010527
787	145319424	145350325	30901	/s/S010528
788	145350656	145382380	31724	/s/S010701
789	145382400	145396280	13880	/s/S010702
790	145396736	145411234	14498	/s/S010703
791	145411584	145433548	21964	/s/S010704
792	145433600	145464571	30971	/s/S010705
793	145464832	145498955	34123	/s/S010706
794	145499136	145506937	7801	/s/S010707
795	145507328	145533996	26668	/s/S010708
796	145534464	145545986	11522	/s/S010709
797	145546240	145583104	36864	/s/S010710
798	145583104	145609083	25979	/s/S010711
799	145609216	145641131	31915	/s/S010712
800	145641472	145662874	21402	/s/S010713
801	145662976	145680874	17898	/s/S010714
802	145680896	145704461	23565	/s/S010715
803	145704960	145709577	4617	/s/S010716
804	145710080	145726182	16102	/s/S010717
805	145726464	145735535	9071	/s/S010718
806	145735680	145737890	2210	/s/S010719
807	145738240	145764432	26192	/s/S010720
808	145764864	145778973	14109	/s/S010721
809	145779200	145814970	35770	/s/S010722
810	145815040	145820038	4998	/s/S010723
811	145820160	145850395	30235	/s/S010724
812	145850880	145853461	2581	/s/S010725
813	145853952	145871156	17204	/s/S010726
814	145871360	145904170	32810	/s/S010727
815	145904640	145929003	24363	/s/S010728
816	145929216	145940994	11778	/s/S010729
817	145941504	145950097	8593	/s/S010730
818	145950208	145964545	14337	/s/S010731
819	145965056	145984590	19534	/s/S010732
820	145985024	145996604	11580	/s/S010733
821	145996800	146002041	5241	/s/S010734
822	146002432	146039204	36772	/s/S010735
823	146039296	146049686	10390	/s/S010901
824	146050048	146053158	3110	/s/S010902
825	146053632	146068586	14954	/s/S010903
826	146068992	146083402	14410	/s/S010904
827	146083840	146120159	36319	/s/S010905
828	146120192	146134327	14135	/s/S010906
829	146134528	146154098	19570	/s/S010907
830	146154496	146177462	22966	/s/S010908
831	146177536	146191532	13996	/s/S010909
832	146191872	146209532	17660	/s/S010910
833	146209792	146236049	26257	/s/S010911
834	146236416	146250461	14045	/s/S010912
835	146250752	146265095	14343	/s/S010913
836	146265600	146277915	12315	/s/S010914
837	146278400	146284986	6586	/s/S010915
838	146285056	146292280	7224	/s/S010916
839	146292736	146320359	27623	/s/S011201
840	146320384	146348242	27858	/s/S011202
841	146348544	146378379	29835	/s/S011203
842	146378752	146408628	29876	/s/S011204
843	146408960	146426551	17591	/s/S011205
844	146426880	146472162	45282	/s/S011206
845	146472448	146505431	32983	/s/S011207
846	146505728	146524561	18833	/s/S011208
847	146524672	146553764	29092	/s/S011209
848	146553856	146574553	20697	/s/S011210
849	146574848	146602141	27293	/s/S011211
850	146602496	146619325	16829	/s/S011212
851	146619392	146647919	28527	/s/S011213
852	146648064	146683012	34948	/s/S011214
853	146683392	146704400	21008	/s/S011215
854	146704896	146731559	26663	/s/S011216
855	146732032	146747379	15347	/s/S011217
856	146747392	146759995	12603	/s/S011218
857	146760192	146767509	7317	/s/S011219
858	146767872	146788280	20408	/s/S011220
859	146788352	146796775	8423	/s/S011221
860	146797056	146825451	28395	/s/S011222
861	146825728	146843381	17653	/s/S011223
862	146843648	146859894	16246	/s/S011501
863	146860032	146868037	8005	/s/S011502
864	146868224	146886158	17934	/s/S011503
865	146886656	146902362	15706	/s/S011504
866	146902528	146924695	22167	/s/S011505
867	146925056	146930796	5740	/s/S011506
868	146931200	146933955	2755	/s/S011507
869	146934272	146957772	23500	/s/S011508
870	146957824	146988033	30209	/s/S011509
871	146988544	146992483	3939	/s/S011510
872	146992640	147027376	34736	/s/S011511
873	147027456	147061051	33595	/s/S011512
874	147061248	147065196	3948	/s/S011513
875	147065344	147078832	13488	/s/S011514
876	147079168	147090757	11589	/s/S011515
877	147090944	147106719	15775	/s/S011516
878	147106816	147127485	20669	/s/S011517
879	147127808	147146083	18275	/s/S011518
880	147146240	147156894	10654	/s/S011519
881	147156992	147183183	26191	/s/S011520
882	147183616	147205562	21946	/s/S011521
883	147205632	147211138	5506	/s/S011522
884	147211264	147230307	19043	/s/S011523
885	147230720	147250273	19553	/s/S011524
886	147250688	147286165	35477	/s/S011525
887	147286528	147320174	33646	/s/S011526
888	147320320	147328844	8524	/s/S011527
889	147329024	147360161	31137	/s/S011528
890	147360256	147383732	23476	/s/S011529
891	147383808	147404648	20840	/s/S011530
892	147404800	147419632	14832	/s/S011531
893	147419648	147478181	58533	/s/S011532
894	147478528	147482308	3780	/s/S011533
895	147482624	147500863	18239	/s/S011534
896	147501056	147521090	20034	/s/S020201
897	147521536	147537919	16383	/s/S020202
898	147537920	147579148	41228	/s/S020203
899	147579392	147607919	28527	/s/S020204
900	147608064	147632641	24577	/s/S020205
901	147633152	147640618	7466	/s/S020206
902	147640832	147648906	8074	/s/S020207
903	147649024	147671702	22678	/s/S020208
904	147672064	147690835	18771	/s/S020209
905	147691008	147720927	29919	/s/S020210
906	147721216	147735616	14400	/s/S020211
907	147736064	147738263	2199	/s/S020212
908	147738624	147770499	31875	/s/S020213
909	147770880	147784129	13249	/s/S020214
910	147784192	147825434	41242	/s/S020215
911	147825664	147862638	36974	/s/S020216
912	147863040	147893196	30156	/s/S020217
913	147893248	147912804	19556	/s/S020218
914	147913216	147921864	8648	/s/S020219
915	147921920	147954296	32376	/s/S020220
916	147954688	147980949	26261	/s/S020221
917	147981312	148000819	19507	/s/S020222
918	148001280	148008485	7205	/s/S020223
919	148008960	148030382	21422	/s/S020224
920	148030464	148067582	37118	/s/S020225
921	148067840	148090905	23065	/s/S020226
922	148091392	148124783	33391	/s/S020227
923	148125184	148134942	9758	/s/S020228
924	148135424	148165165	29741	/s/S020229
925	148165632	148201301	35669	/s/S020230
926	148201472	148208088	6616	/s/S020231
927	148208128	148240855	32727	/s/S020232
928	148240896	148268494	27598	/s/S020233
929	148268544	148285609	17065	/s/S020234
930	148285952	148295344	9392	/s/S020235
931	148295680	148318990	23310	/s/S020601
932	148319232	148347156	27924	/s/S020602
933	148347392	148371927	24535	/s/S020603
934	148371968	148386423	14455	/s/S020604
935	148386816	148420414	33598	/s/S020605
936	148420608	148431720	11112	/s/S020606
937	148431872	148464954	33082	/s/S020607
938	148465152	148491662	26510	/s/S020608
939	148491776	148505392	13616	/s/S020609
940	148505600	148537054	31454	/s/S020610
941	148537344	148549481	12137	/s/S020611
942	148549632	148579792	30160	/s/S020612
943	148579840	148601560	21720	/s/S020613
944	148601856	148626295	24439	/s/S020614
945	148626432	148639045	12613	/s/S020615
946	148639232	148660086	20854	/s/S020616
947	148660224	148675985	15761	/s/S021201
948	148676096	148683425	7329	/s/S021202
949	148683776	148712742	28966	/s/S021203
950	148712960	148738664	25704	/s/S021204
951	148739072	148749043	9971	/s/S021205
952	148749312	148782217	32905	/s/S021206
953	148782592	148802683	20091	/s/S021207
954	148803072	148836782	33710	/s/S021208
955	148836864	148857851	20987	/s/S021209
956	148857856	148885203	27347	/s/S021210
957	148885504	148893242	7738	/s/S021211
958	148893696	148940586	46890	/s/S021212
959	148940800	148948170	7370	/s/S021213
960	148948480	149006781	58301	/s/S021214
961	149006848	149028584	21736	/s/S021215
962	149028864	149057704	28840	/s/S021216
963	149058048	149062954	4906	/s/S021216a
964	149063168	149107167	43999	/s/S021217
965	149107200	149168351	61151	/s/S021218
966	149168640	149182304	13664	/s/S021219
967	149182464	149195072	12608	/s/S021220
968	149195264	149209087	13823	/s/S021601
969	149209088	149221885	12797	/s/S021602
970	149221888	149238405	16517	/s/S021603
971	149238784	149260631	21847	/s/S021604
972	149260800	149264204	3404	/s/S021605
973	149264384	149274293	9909	/s/S021606
974	149274624	149281393	6769	/s/S021607
975	149281792	149286685	4893	/s/S021608
976	149286912	149294337	7425	/s/S021609
977	149294592	149303776	9184	/s/S021610
978	149303808	149323483	19675	/s/S021611
979	149323776	149360038	36262	/s/S021612
980	149360128	149384680	24552	/s/S021613
981	149384704	149398416	13712	/s/S021614
982	149398528	149430263	31735	/s/S021615
983	149430272	149445931	15659	/s/S021616
984	149446144	149467335	21191	/s/S021617
985	149467648	149481191	13543	/s/S021618
986	149481472	149496138	14666	/s/S021619
987	149496320	149515191	18871	/s/S021620
988	149515264	149542076	26812	/s/S021621
989	149542400	149568056	25656	/s/S021622
990	149568512	149574937	6425	/s/S021623
991	149575168	149599966	24798	/s/S021624
992	149600256	149602280	2024	/s/S021625
993	149602304	149627718	25414	/s/S021626
994	149627904	149639366	11462	/s/S021627
995	149639680	149657153	17473	/s/S021628
996	149657600	149684407	26807	/s/S021629
997	149684736	149698019	13283	/s/S021630
998	149698048	149734430	36382	/s/S021631
999	149734912	149748537	13625	/s/S021632
1000	149748736	149759718	10982	/s/S021633
1001	149760000	149769348	9348	/s/S030501
1002	149769728	149778307	8579	/s/S030502
1003	149778432	149797866	19434	/s/S030503
1004	149797888	149814799	16911	/s/S030504
1005	149815296	149841188	25892	/s/S030505
1006	149841408	149861036	19628	/s/S030506
1007	149861376	149887987	26611	/s/S030507
1008	149888000	149893466	5466	/s/S030508
1009	149893632	149914068	20436	/s/S030509
1010	149914112	149938004	23892	/s/S030510
1011	149938176	149962932	24756	/s/S030511
1012	149963264	149976435	13171	/s/S030512
1013	149976576	149991078	14502	/s/S030513
1014	149991424	150006102	14678	/s/S030514
1015	150006272	150042915	36643	/s/S030515
1016	150043136	150064419	21283	/s/S030516
1017	150064640	150093616	28976	/s/S030517
1018	150093824	150125740	31916	/s/S030518
1019	150126080	150159436	33356	/s/S030519
1020	150159872	150192521	32649	/s/S030520
1021	150192640	150210586	17946	/s/S030521
1022	150211072	150230436	19364	/s/S030522
1023	150230528	150255508	24980	/s/S030523
1024	150255616	150281450	25834	/s/S030524
1025	150281728	150309537	27809	/s/S030525
1026	150309888	150319767	9879	/s/S030526
1027	150320128	150334715	14587	/s/S030527
1028	150334976	150354104	19128	/s/S030528
1029	150354432	150365147	10715	/s/S030529
1030	150365184	150369731	4547	/s/S030530
1031	150369792	150400778	30986	/s/S030531
1032	150401024	150412169	11145	/s/S030532
1033	150412288	150432172	19884	/s/S030533
1034	150432256	150458145	25889	/s/S030534
1035	150458368	150486116	27748	/s/S030535
1036	150486528	150507415	20887	/s/S030536
1037	150507520	150522305	14785	/s/S030537
1038	150522368	150524535	2167	/s/S030538
1039	150524928	150542301	17373	/s/S030539
1040	150542336	150550785	8449	/s/S030540
1041	150551040	150585971	34931	/s/S030541
1042	150586368	150605556	19188	/s/S030542
1043	150605824	150626104	20280	/s/S030601
1044	150626304	150642001	15697	/s/S030602
1045	150642176	150658679	16503	/s/S030603
1046	150659072	150680208	21136	/s/S030604
1047	150680576	150699798	19222	/s/S030605
1048	150700032	150702993	2961	/s/S030606
1049	150703104	150719610	16506	/s/S030607
1050	150720000	150727823	7823	/s/S030608
1051	150728192	150767121	38929	/s/S030609
1052	150767616	150792847	25231	/s/S030610
1053	150793216	150805989	12773	/s/S030611
1054	150806016	150826650	20634	/s/S030612
1055	150827008	150854653	27645	/s/S030613
1056	150854656	150875667	21011	/s/S030614
1057	150876160	150884378	8218	/s/S030615
1058	150884864	150910991	26127	/s/S030616
1059	150911488	150928186	16698	/s/S030617
1060	150928384	150955334	26950	/s/S030618
1061	150955520	150986839	31319	/s/S030619
1062	150987264	150998834	11570	/s/S030620
1063	150999040	151014143	15103	/s/S030621
1064	151014400	151042709	28309	/s/S030622
1065	151043072	151054229	11157	/s/S030623
1066	151054336	151067281	12945	/s/S030624
1067	151067648	151077394	9746	/s/S030701
1068	151077888	151097431	19543	/s/S030702
1069	151097856	151117699	19843	/s/S030703
1070	151117824	151140132	22308	/s/S030704
1071	151140352	151152278	11926	/s/S030705
1072	151152640	151179404	26764	/s/S030706
1073	151179776	151221193	41417	/s/S030707
1074	151221248	151230156	8908	/s/S030708
1075	151230464	151268769	38305	/s/S030709
1076	151268864	151298545	29681	/s/S030710
1077	151298560	151322713	24153	/s/S030711
1078	151323136	151356544	33408	/s/S030712
1079	151356928	151384499	27571	/s/S030713
1080	151384576	151414718	30142	/s/S030714
1081	151414784	151438095	23311	/s/S030715
1082	151438336	151470208	31872	/s/S030716
1083	151470592	151489001	18409	/s/S030717
1084	151489024	151514259	25235	/s/S030718
1085	151514624	151550653	36029	/s/S030719
1086	151550976	151572416	21440	/s/S030801
1087	151572480	151596837	24357	/s/S030802
1088	151597056	151604203	7147	/s/S030803
1089	151604224	151630088	25864	/s/S030804
1090	151630336	151638117	7781	/s/S030805
1091	151638528	151651692	13164	/s/S030806
1092	151651840	151673680	21840	/s/S030807
1093	151673856	151695769	21913	/s/S030808
1094	151695872	151716824	20952	/s/S030809
1095	151716864	151738215	21351	/s/S030810
1096	151738368	151741726	3358	/s/S030811
1097	151741952	151759470	17518	/s/S030812
1098	151759872	151781347	21475	/s/S030813
1099	151781376	151798239	16863	/s/S030901
1100	151798272	151815738	17466	/s/S030902
1101	151816192	151825401	9209	/s/S030903
1102	151825408	151854491	29083	/s/S030904
1103	151854592	151884926	30334	/s/S030905
1104	151885312	151916051	30739	/s/S030906
1105	151916544	151934811	18267	/s/S030907
1106	151934976	151943503	8527	/s/S030908
1107	151943680	151959004	15324	/s/S030909
1108	151959040	151967888	8848	/s/S030910
1109	151968256	151977005	8749	/s/S030911
1110	151977472	151987429	9957	/s/S030912
1111	151987712	151997111	9399	/s/S031001
1112	151997440	152005468	8028	/s/S031002
1113	152005632	152015591	9959	/s/S031003
1114	152015872	152025800	9928	/s/S031004
1115	152026112	152028573	2461	/s/S031005
1116	152028672	152040038	11366	/s/S031006
1117	152040448	152046359	5911	/s/S031007
1118	152046592	152054080	7488	/s/S031008
1119	152054272	152077256	22984	/s/S031009
1120	152077312	152090443	13131	/s/S031010
1121	152090624	152100420	9796	/s/S031011
1122	152100864	152116756	15892	/s/S031012
1123	152117248	152136007	18759	/s/S031013
1124	152136192	152157246	21054	/s/S031014
1125	152157696	152171417	13721	/s/S031015
1126	152171520	152198405	26885	/s/S031016
1127	152198656	152220436	21780	/s/S031017
